cell_id,WBP5,is_cancer,site,non_cancer_type,compartment,patient,detected
HNSCC12_p19_HNSCC12_P19_A09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_C11,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_D07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_B09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_H05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_A11,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_F09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_C04,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_G06,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_E05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p19_HNSCC12_P19_D02,0,0,Primary,0,0,12,FALSE
HNSCC12_p20_HNSCC12_P20_C06,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_B09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_D01,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_A02,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_B07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_E11,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_D09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_D11,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_E06,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_F05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_G02,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_H06,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_C02,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_D03,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_B05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_H03,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_A12,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_H10,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_B08,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_C10,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_D07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_B11,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_E10,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_G05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_C01,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_E12,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_B04,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_H04,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_B02,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_A08,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_C03,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_G11,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_F10,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_A01,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_G06,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_A05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_A07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_E07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_H09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_E08,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_G04,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_B03,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_C08,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_G01,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_E04,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_H08,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_C12,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_G09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_D04,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_H07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p20_HNSCC12_P20_G12,0,0,Primary,T cell,T cell,12,FALSE
HNSCC13_p11_HNSCC13_P11_D05,4.319,0,Primary,Fibroblast,Fibroblast,13,TRUE
HNSCC13_p11_HNSCC13_P11_B02,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p11_HNSCC13_P11_F10,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p11_HNSCC13_P11_D03,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p11_HNSCC13_P11_F09,0,0,Primary,Macrophage,Macrophage,13,FALSE
HNSCC13_p11_HNSCC13_P11_A03,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p11_HNSCC13_P11_C11,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p11_HNSCC13_P11_C03,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p11_HNSCC13_P11_B09,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p11_HNSCC13_P11_E01,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p11_HNSCC13_P11_F07,0,0,Primary,T cell,T cell,13,FALSE
HNSCC10_p14_HNSCC10_P14_B12,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_B06,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_A02,0,0,Primary,T cell,T cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_H12,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_D12,0,0,Primary,Mast,Mast,10,FALSE
HNSCC10_p14_HNSCC10_P14_D05,0,0,Primary,0,0,10,FALSE
HNSCC10_p14_HNSCC10_P14_C07,0,0,Primary,T cell,T cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_D02,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_G08,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_A12,0,0,Primary,Endothelial,Endothelial,10,FALSE
HNSCC10_p14_HNSCC10_P14_F10,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_H08,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_B02,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_B05,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_A07,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_H07,7.4074,0,Primary,Endothelial,Endothelial,10,TRUE
HNSCC10_p14_HNSCC10_P14_G02,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_F03,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_A11,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_C04,5.5401,0,Primary,B cell,B cell,10,TRUE
HNSCC10_p14_HNSCC10_P14_G06,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_E09,0,0,Primary,T cell,T cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_D10,0,0,Primary,T cell,T cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_D08,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_H04,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_B10,0,0,Primary,T cell,T cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_A06,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_E03,0,0,Primary,T cell,T cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_G09,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_E07,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_F02,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_B08,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_D03,0,0,Primary,T cell,T cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_F06,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_E05,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_F09,0,0,Primary,Endothelial,Endothelial,10,FALSE
HNSCC10_p14_HNSCC10_P14_B11,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p14_HNSCC10_P14_B04,2.7626,0,Primary,B cell,B cell,10,TRUE
HNSCC10_p14_HNSCC10_P14_D07,0,0,Primary,B cell,B cell,10,FALSE
HNSCC6_p16_HNSCC6_P16_D01,5.665,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_A10,4.6316,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p16_HNSCC6_P16_E06,1.1434,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_H05,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_H08,6.7669,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_B11,5.0541,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_A09,4.0087,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_D03,4.5356,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p16_HNSCC6_P16_F04,1.5246,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_E01,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_G07,5.4031,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_G03,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_H06,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p16_HNSCC6_P16_A07,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_F06,2.8566,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_E05,0.69866,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_B03,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_A06,3.3031,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_B06,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_A04,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p16_HNSCC6_P16_G05,5.9693,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p16_HNSCC6_P16_E12,6.5343,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_F07,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p16_HNSCC6_P16_G11,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_D07,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_D12,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_A08,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_C02,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_C03,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p16_HNSCC6_P16_B04,0.76384,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_D10,5.1558,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p16_HNSCC6_P16_B07,3.0834,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_F11,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p16_HNSCC6_P16_C04,4.3531,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_H07,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_A12,4.8985,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_F05,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_G10,3.6498,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_F09,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_B08,0,0,Primary,Fibroblast,Fibroblast,6,FALSE
HNSCC6_p16_HNSCC6_P16_B02,3.805,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_D05,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_D11,3.9212,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_G06,2.7244,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_A05,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p16_HNSCC6_P16_E03,6.2961,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_E04,2.8685,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_F10,5.6152,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p16_HNSCC6_P16_H11,3.9456,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_H04,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p16_HNSCC6_P16_H10,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_E07,0,0,Primary,Mast,Mast,6,FALSE
HNSCC6_p16_HNSCC6_P16_C10,7.0465,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p16_HNSCC6_P16_A03,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_F02,0,0,Primary,Macrophage,Macrophage,6,FALSE
HNSCC6_p16_HNSCC6_P16_B10,4.0592,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p16_HNSCC6_P16_F01,0.66448,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p16_HNSCC6_P16_B05,5.6298,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p16_HNSCC6_P16_C01,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_H03,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_B01,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p16_HNSCC6_P16_A11,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC10_p1_HNSCC10_P1_G09,0,0,Primary,Endothelial,Endothelial,10,FALSE
HNSCC10_p1_HNSCC10_P1_A06,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p1_HNSCC10_P1_B05,4.5799,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_C05,5.0875,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_D03,0,0,Primary,Fibroblast,Fibroblast,10,FALSE
HNSCC10_p1_HNSCC10_P1_C12,0,0,Primary,Endothelial,Endothelial,10,FALSE
HNSCC10_p1_HNSCC10_P1_E06,0,0,Primary,Fibroblast,Fibroblast,10,FALSE
HNSCC10_p1_HNSCC10_P1_D07,3.5311,0,Primary,B cell,B cell,10,TRUE
HNSCC10_p1_HNSCC10_P1_F10,5.5441,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_B08,0,0,Primary,Fibroblast,Fibroblast,10,FALSE
HNSCC10_p1_HNSCC10_P1_E05,0.55876,0,Primary,Endothelial,Endothelial,10,TRUE
HNSCC10_p1_HNSCC10_P1_A07,0,0,Primary,Endothelial,Endothelial,10,FALSE
HNSCC10_p1_HNSCC10_P1_B07,4.7037,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_H07,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p1_HNSCC10_P1_F06,0,0,Primary,Fibroblast,Fibroblast,10,FALSE
HNSCC10_p1_HNSCC10_P1_H04,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p1_HNSCC10_P1_G11,6.2992,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_H11,0,0,Primary,Fibroblast,Fibroblast,10,FALSE
HNSCC10_p1_HNSCC10_P1_F02,6.5829,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_D04,5.5995,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_F08,0.11103,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_G05,6.2599,0,Primary,B cell,B cell,10,TRUE
HNSCC10_p1_HNSCC10_P1_G01,5.7672,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_G04,1.1434,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_A01,6.0937,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_H08,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p1_HNSCC10_P1_F07,5.3767,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_E04,7.5119,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_D09,6.1389,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_F09,0,0,Primary,Fibroblast,Fibroblast,10,FALSE
HNSCC10_p1_HNSCC10_P1_C06,0.40272,0,Primary,B cell,B cell,10,TRUE
HNSCC10_p1_HNSCC10_P1_D01,0,0,Primary,Fibroblast,Fibroblast,10,FALSE
HNSCC10_p1_HNSCC10_P1_F05,0,0,Primary,Fibroblast,Fibroblast,10,FALSE
HNSCC10_p1_HNSCC10_P1_A03,5.4867,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p1_HNSCC10_P1_A05,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p1_HNSCC10_P1_D12,0,1,Primary,0,Cancer cells,10,FALSE
HNSCC10_p1_HNSCC10_P1_B09,4.4364,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p4_HNSCC10_P4_F12,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p4_HNSCC10_P4_A06,0,0,Primary,Endothelial,Endothelial,10,FALSE
HNSCC10_p4_HNSCC10_P4_H12,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p4_HNSCC10_P4_H04,0,0,Primary,0,0,10,FALSE
HNSCC10_p4_HNSCC10_P4_D12,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p4_HNSCC10_P4_H10,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p4_HNSCC10_P4_B11,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p4_HNSCC10_P4_A12,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p4_HNSCC10_P4_A01,6.4922,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p4_HNSCC10_P4_G04,5.1672,0,Primary,Fibroblast,Fibroblast,10,TRUE
HNSCC10_p4_HNSCC10_P4_H07,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p4_HNSCC10_P4_C11,0,0,Primary,B cell,B cell,10,FALSE
HNSCC10_p4_HNSCC10_P4_C10,0,0,Primary,B cell,B cell,10,FALSE
HNSCC12_p11_HNSCC12_P11_G05,0,0,Primary,0,0,12,FALSE
HNSCC12_p11_HNSCC12_P11_C03,1.2981,0,Primary,0,0,12,TRUE
HNSCC12_p11_HNSCC12_P11_B10,0,0,Primary,0,0,12,FALSE
HNSCC12_p11_HNSCC12_P11_G06,0,0,Primary,0,0,12,FALSE
HNSCC12_p11_HNSCC12_P11_H12,3.8284,1,Primary,0,Cancer cells,12,TRUE
HNSCC12_p11_HNSCC12_P11_E11,0,0,Primary,0,0,12,FALSE
HNSCC12_p11_HNSCC12_P11_A03,0,0,Primary,0,0,12,FALSE
HNSCC12_p11_HNSCC12_P11_D08,0,0,Primary,0,0,12,FALSE
HNSCC12_p11_HNSCC12_P11_F12,4.4862,1,Primary,0,Cancer cells,12,TRUE
HNSCC12_p11_HNSCC12_P11_E10,6.9012,0,Primary,Fibroblast,Fibroblast,12,TRUE
HNSCC12_p11_HNSCC12_P11_G07,0.67446,0,Primary,0,0,12,TRUE
HNSCC12_p11_HNSCC12_P11_E05,0,0,Primary,0,0,12,FALSE
HNSCC12_p11_HNSCC12_P11_G12,0,1,Primary,0,Cancer cells,12,FALSE
HNSCC12_p11_HNSCC12_P11_B12,0,0,Primary,0,0,12,FALSE
HNSCC12_p11_HNSCC12_P11_F09,0,1,Primary,0,Cancer cells,12,FALSE
HNSCC12_p18_HNSCC12_P18_F12,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_D02,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_G05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_E05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_B07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_G07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_H07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_D08,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_A07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_D03,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C04,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_F03,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_H01,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_F11,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_B09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_F07,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_H05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_H06,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C03,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C10,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C12,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_D06,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_B05,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_H08,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_E02,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C11,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_D04,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C02,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_D09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_F09,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_A12,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_D12,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_G08,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_E10,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_D10,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C08,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_H03,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_E03,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_G06,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_G10,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_A01,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_B01,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_E11,0,0,Primary,T cell,T cell,12,FALSE
HNSCC12_p18_HNSCC12_P18_C01,0,0,Primary,T cell,T cell,12,FALSE
HNSCC13_p1_HNSCC13_P1_B12,0,1,Primary,0,Cancer cells,13,FALSE
HNSCC13_p1_HNSCC13_P1_E09,0,0,Primary,Fibroblast,Fibroblast,13,FALSE
HNSCC13_p1_HNSCC13_P1_G05,3.5379,1,Primary,0,Cancer cells,13,TRUE
HNSCC13_p1_HNSCC13_P1_B04,0,0,Primary,Fibroblast,Fibroblast,13,FALSE
HNSCC13_p1_HNSCC13_P1_D10,5.9287,0,Primary,Fibroblast,Fibroblast,13,TRUE
HNSCC13_p1_HNSCC13_P1_D05,4.3691,0,Primary,Fibroblast,Fibroblast,13,TRUE
